Cust_num,Region,Age,Order Quantity,Customer_Type,Improvement Area,Overall_Satisfaction
458,SOUTH,60,11,Non_Prime,Website UI,Dis Satisfied
459,SOUTH,43,51,Prime,Product Quality,Satisfied
460,SOUTH,59,13,Non_Prime,Website UI,Dis Satisfied
461,EAST,44,15,Prime,Website UI,Dis Satisfied
462,WEST,30,20,Prime,Packing & Shipping,Dis Satisfied
463,EAST,32,88,Prime,Packing & Shipping,Satisfied
464,NORTH,41,69,Non_Prime,Product Quality,Satisfied
465,NORTH,24,56,Non_Prime,Website UI,Satisfied
466,WEST,55,25,Non_Prime,Product Quality,Dis Satisfied
467,NORTH,21,80,Prime,Packing & Shipping,Satisfied
468,WEST,28,45,Prime,Packing & Shipping,Satisfied
469,SOUTH,68,31,Prime,Product Quality,Dis Satisfied
470,SOUTH,45,98,Prime,Packing & Shipping,Satisfied
471,SOUTH,56,30,Non_Prime,Packing & Shipping,Dis Satisfied
472,SOUTH,33,63,Non_Prime,Product Quality,Satisfied
473,EAST,19,35,Prime,Packing & Shipping,Satisfied
474,NORTH,56,26,Prime,Packing & Shipping,Dis Satisfied
475,SOUTH,32,70,Prime,Packing & Shipping,Satisfied
476,NORTH,40,74,Prime,Product Quality,Satisfied
477,NORTH,32,38,Non_Prime,Website UI,Dis Satisfied
478,NORTH,40,93,Prime,Packing & Shipping,Satisfied
479,SOUTH,65,28,Non_Prime,Packing & Shipping,Dis Satisfied
480,NORTH,63,9,Prime,Product Quality,Dis Satisfied
481,WEST,29,76,Prime,Packing & Shipping,Satisfied
482,NORTH,45,77,Non_Prime,Product Quality,Satisfied
483,SOUTH,37,38,Non_Prime,Packing & Shipping,Dis Satisfied
484,EAST,69,15,Prime,Website UI,Dis Satisfied
485,NORTH,44,22,Non_Prime,Product Quality,Dis Satisfied
486,NORTH,46,26,Non_Prime,Website UI,Dis Satisfied
487,NORTH,50,14,Prime,Product Quality,Dis Satisfied
488,WEST,45,51,Prime,Product Quality,Satisfied
489,WEST,30,37,Non_Prime,Packing & Shipping,Dis Satisfied
490,EAST,60,6,Non_Prime,Product Quality,Dis Satisfied
491,SOUTH,43,50,Prime,Packing & Shipping,Satisfied
492,NORTH,47,40,Non_Prime,Product Quality,Dis Satisfied
493,SOUTH,19,83,Prime,Product Quality,Satisfied
494,EAST,41,30,Non_Prime,Packing & Shipping,Satisfied
495,NORTH,37,16,Non_Prime,Product Quality,Dis Satisfied
496,WEST,49,22,Non_Prime,Product Quality,Dis Satisfied
497,EAST,51,10,Prime,Packing & Shipping,Dis Satisfied
498,SOUTH,36,27,Non_Prime,Product Quality,Dis Satisfied
499,NORTH,66,18,Non_Prime,Packing & Shipping,Dis Satisfied
500,EAST,41,75,Prime,Product Quality,Satisfied
501,WEST,28,87,Prime,Website UI,Satisfied
502,EAST,32,45,Prime,Website UI,Satisfied
503,WEST,45,26,Prime,Product Quality,Dis Satisfied
504,NORTH,41,10,Non_Prime,Product Quality,Dis Satisfied
505,SOUTH,37,22,Non_Prime,Packing & Shipping,Dis Satisfied
506,EAST,51,20,Non_Prime,Packing & Shipping,Dis Satisfied
507,SOUTH,42,33,Non_Prime,Website UI,Dis Satisfied
508,WEST,36,62,Prime,Packing & Shipping,Satisfied
509,NORTH,24,82,Prime,Website UI,Satisfied
510,WEST,44,15,Non_Prime,Website UI,Dis Satisfied
511,SOUTH,26,61,Prime,Product Quality,Satisfied
512,SOUTH,26,52,Prime,Website UI,Satisfied
513,WEST,57,5,Non_Prime,Product Quality,Dis Satisfied
514,NORTH,65,24,Prime,Product Quality,Dis Satisfied
515,NORTH,41,26,Prime,Website UI,Dis Satisfied
516,NORTH,20,42,Prime,Website UI,Satisfied
517,SOUTH,25,38,Prime,Packing & Shipping,Satisfied
518,EAST,38,30,Non_Prime,Packing & Shipping,Dis Satisfied
519,NORTH,41,9,Non_Prime,Website UI,Dis Satisfied
520,SOUTH,19,94,Prime,Product Quality,Satisfied
521,SOUTH,43,15,Prime,Website UI,Dis Satisfied
522,WEST,41,40,Prime,Product Quality,Dis Satisfied
523,WEST,31,13,Prime,Website UI,Dis Satisfied
524,WEST,36,15,Prime,Website UI,Dis Satisfied
525,WEST,44,22,Non_Prime,Website UI,Dis Satisfied
526,SOUTH,67,19,Non_Prime,Website UI,Dis Satisfied
527,NORTH,34,22,Non_Prime,Packing & Shipping,Dis Satisfied
528,SOUTH,34,51,Prime,Packing & Shipping,Satisfied
529,SOUTH,63,15,Non_Prime,Packing & Shipping,Dis Satisfied
530,EAST,52,13,Non_Prime,Packing & Shipping,Dis Satisfied
531,SOUTH,43,12,Non_Prime,Product Quality,Dis Satisfied
532,EAST,60,17,Non_Prime,Website UI,Dis Satisfied
533,WEST,56,17,Non_Prime,Website UI,Dis Satisfied
534,SOUTH,22,34,Prime,Packing & Shipping,Satisfied
535,WEST,22,59,Prime,Packing & Shipping,Satisfied
536,NORTH,55,24,Non_Prime,Website UI,Dis Satisfied
537,NORTH,20,79,Prime,Website UI,Satisfied
538,SOUTH,31,36,Non_Prime,Website UI,Dis Satisfied
539,WEST,25,37,Non_Prime,Website UI,Satisfied
540,WEST,39,88,Prime,Product Quality,Satisfied
541,SOUTH,28,82,Non_Prime,Packing & Shipping,Satisfied
542,WEST,53,32,Prime,Packing & Shipping,Dis Satisfied
543,WEST,45,30,Prime,Website UI,Dis Satisfied
544,NORTH,65,28,Prime,Website UI,Dis Satisfied
545,WEST,42,27,Non_Prime,Packing & Shipping,Dis Satisfied
546,NORTH,38,32,Non_Prime,Packing & Shipping,Dis Satisfied
547,NORTH,30,44,Prime,Packing & Shipping,Satisfied
548,SOUTH,43,85,Prime,Packing & Shipping,Satisfied
549,SOUTH,68,15,Prime,Website UI,Dis Satisfied
550,NORTH,35,54,Prime,Packing & Shipping,Satisfied
551,WEST,41,9,Non_Prime,Product Quality,Dis Satisfied
552,SOUTH,61,36,Non_Prime,Website UI,Dis Satisfied
553,SOUTH,46,5,Non_Prime,Product Quality,Dis Satisfied
554,SOUTH,35,30,Non_Prime,Product Quality,Dis Satisfied
555,EAST,48,16,Prime,Packing & Shipping,Dis Satisfied
556,SOUTH,32,33,Non_Prime,Website UI,Dis Satisfied
557,NORTH,36,19,Prime,Website UI,Dis Satisfied
558,WEST,30,54,Prime,Product Quality,Satisfied
559,EAST,49,10,Prime,Product Quality,Dis Satisfied
560,NORTH,36,48,Prime,Product Quality,Satisfied
561,WEST,67,11,Non_Prime,Product Quality,Dis Satisfied
562,EAST,30,8,Non_Prime,Packing & Shipping,Dis Satisfied
563,NORTH,47,37,Prime,Website UI,Dis Satisfied
564,SOUTH,64,30,Prime,Product Quality,Dis Satisfied
565,SOUTH,36,17,Prime,Packing & Shipping,Dis Satisfied
566,NORTH,46,35,Non_Prime,Packing & Shipping,Dis Satisfied
567,WEST,28,36,Prime,Website UI,Satisfied
568,SOUTH,41,57,Prime,Website UI,Satisfied
569,WEST,43,38,Prime,Website UI,Satisfied
570,WEST,57,29,Non_Prime,Packing & Shipping,Dis Satisfied
571,WEST,50,31,Prime,Website UI,Dis Satisfied
572,WEST,45,44,Prime,Packing & Shipping,Satisfied
573,SOUTH,57,35,Non_Prime,Website UI,Dis Satisfied
574,EAST,44,27,Non_Prime,Packing & Shipping,Dis Satisfied
575,NORTH,46,21,Non_Prime,Product Quality,Dis Satisfied
576,NORTH,58,26,Non_Prime,Product Quality,Dis Satisfied
577,SOUTH,37,93,Non_Prime,Product Quality,Satisfied
578,NORTH,45,76,Prime,Product Quality,Satisfied
579,SOUTH,31,65,Prime,Product Quality,Satisfied
580,SOUTH,32,12,Prime,Website UI,Dis Satisfied
581,WEST,30,32,Non_Prime,Product Quality,Satisfied
582,WEST,35,17,Non_Prime,Product Quality,Dis Satisfied
583,SOUTH,35,38,Non_Prime,Packing & Shipping,Dis Satisfied
584,WEST,63,6,Prime,Packing & Shipping,Dis Satisfied
585,WEST,61,18,Prime,Product Quality,Dis Satisfied
586,NORTH,40,73,Prime,Product Quality,Satisfied
587,NORTH,26,58,Prime,Packing & Shipping,Satisfied
588,WEST,54,11,Non_Prime,Product Quality,Dis Satisfied
589,SOUTH,51,35,Non_Prime,Packing & Shipping,Dis Satisfied
590,NORTH,47,31,Prime,Website UI,Dis Satisfied
591,EAST,44,8,Non_Prime,Product Quality,Dis Satisfied
592,SOUTH,41,5,Non_Prime,Product Quality,Dis Satisfied
593,EAST,46,37,Prime,Website UI,Dis Satisfied
594,NORTH,41,39,Non_Prime,Product Quality,Dis Satisfied
595,WEST,46,14,Prime,Packing & Shipping,Dis Satisfied
596,WEST,27,77,Non_Prime,Website UI,Satisfied
597,EAST,63,36,Non_Prime,Product Quality,Dis Satisfied
598,EAST,25,69,Prime,Product Quality,Satisfied
599,WEST,68,9,Non_Prime,Packing & Shipping,Dis Satisfied
600,SOUTH,41,64,Prime,Product Quality,Satisfied
601,NORTH,38,86,Prime,Website UI,Satisfied
602,SOUTH,33,74,Non_Prime,Packing & Shipping,Satisfied
603,SOUTH,36,79,Prime,Packing & Shipping,Satisfied
604,SOUTH,31,90,Prime,Product Quality,Satisfied
605,SOUTH,34,14,Non_Prime,Product Quality,Dis Satisfied
606,NORTH,37,35,Non_Prime,Product Quality,Dis Satisfied
607,WEST,62,36,Non_Prime,Packing & Shipping,Dis Satisfied
608,WEST,23,90,Non_Prime,Website UI,Satisfied
609,WEST,39,43,Prime,Product Quality,Satisfied
610,SOUTH,30,19,Non_Prime,Website UI,Dis Satisfied
611,WEST,37,24,Prime,Website UI,Dis Satisfied
612,NORTH,52,25,Prime,Packing & Shipping,Dis Satisfied
613,EAST,69,35,Non_Prime,Packing & Shipping,Dis Satisfied
614,EAST,51,28,Prime,Product Quality,Dis Satisfied
615,WEST,57,27,Non_Prime,Product Quality,Dis Satisfied
616,WEST,69,13,Prime,Product Quality,Dis Satisfied
617,SOUTH,30,11,Non_Prime,Packing & Shipping,Dis Satisfied
618,NORTH,40,22,Prime,Packing & Shipping,Dis Satisfied
619,SOUTH,67,31,Non_Prime,Product Quality,Dis Satisfied
620,EAST,36,39,Non_Prime,Website UI,Satisfied
621,SOUTH,18,62,Prime,Website UI,Satisfied
622,WEST,18,100,Non_Prime,Product Quality,Satisfied
623,SOUTH,60,20,Prime,Product Quality,Dis Satisfied
624,NORTH,42,17,Non_Prime,Product Quality,Dis Satisfied
625,EAST,59,37,Non_Prime,Website UI,Dis Satisfied
626,WEST,21,38,Prime,Website UI,Satisfied
627,SOUTH,32,74,Prime,Packing & Shipping,Satisfied
628,NORTH,51,10,Non_Prime,Website UI,Dis Satisfied
629,EAST,31,23,Non_Prime,Website UI,Dis Satisfied
630,WEST,31,17,Non_Prime,Website UI,Dis Satisfied
631,NORTH,55,6,Non_Prime,Packing & Shipping,Dis Satisfied
632,WEST,36,14,Non_Prime,Packing & Shipping,Dis Satisfied
633,WEST,21,33,Prime,Website UI,Satisfied
634,WEST,54,12,Non_Prime,Packing & Shipping,Dis Satisfied
635,SOUTH,35,10,Non_Prime,Website UI,Dis Satisfied
636,WEST,43,30,Prime,Packing & Shipping,Satisfied
637,NORTH,38,15,Non_Prime,Packing & Shipping,Dis Satisfied
638,WEST,35,32,Prime,Product Quality,Satisfied
639,SOUTH,65,30,Non_Prime,Product Quality,Dis Satisfied
640,WEST,34,25,Non_Prime,Product Quality,Dis Satisfied
641,NORTH,51,27,Prime,Website UI,Dis Satisfied
642,NORTH,35,65,Prime,Packing & Shipping,Satisfied
643,EAST,57,22,Non_Prime,Product Quality,Dis Satisfied
644,WEST,33,77,Non_Prime,Website UI,Satisfied
645,SOUTH,54,27,Non_Prime,Product Quality,Dis Satisfied
646,EAST,26,51,Prime,Product Quality,Satisfied
647,SOUTH,61,26,Non_Prime,Website UI,Dis Satisfied
648,WEST,44,44,Prime,Product Quality,Satisfied
649,SOUTH,52,34,Non_Prime,Product Quality,Dis Satisfied
650,SOUTH,40,94,Prime,Website UI,Satisfied
651,WEST,54,29,Non_Prime,Website UI,Dis Satisfied
652,NORTH,24,100,Prime,Packing & Shipping,Satisfied
653,EAST,67,13,Non_Prime,Product Quality,Dis Satisfied
654,WEST,34,12,Non_Prime,Product Quality,Dis Satisfied
655,WEST,38,32,Non_Prime,Packing & Shipping,Dis Satisfied
656,EAST,35,100,Prime,Product Quality,Satisfied
657,EAST,64,6,Prime,Packing & Shipping,Dis Satisfied
658,SOUTH,51,20,Non_Prime,Website UI,Dis Satisfied
659,SOUTH,36,51,Prime,Product Quality,Satisfied
660,WEST,34,80,Prime,Packing & Shipping,Satisfied
661,NORTH,28,45,Prime,Packing & Shipping,Satisfied
662,EAST,36,37,Non_Prime,Packing & Shipping,Dis Satisfied
663,WEST,39,70,Prime,Packing & Shipping,Satisfied
664,EAST,34,27,Prime,Website UI,Dis Satisfied
665,NORTH,30,92,Prime,Packing & Shipping,Satisfied
666,SOUTH,39,12,Non_Prime,Packing & Shipping,Dis Satisfied
667,WEST,65,25,Non_Prime,Product Quality,Dis Satisfied
668,NORTH,40,11,Non_Prime,Product Quality,Dis Satisfied
669,WEST,70,23,Non_Prime,Product Quality,Dis Satisfied
670,SOUTH,34,53,Prime,Packing & Shipping,Satisfied
671,SOUTH,40,19,Non_Prime,Product Quality,Dis Satisfied
672,NORTH,36,15,Prime,Website UI,Dis Satisfied
673,WEST,43,28,Non_Prime,Website UI,Dis Satisfied
674,NORTH,30,28,Prime,Website UI,Dis Satisfied
675,EAST,42,73,Prime,Product Quality,Satisfied
676,EAST,32,37,Prime,Product Quality,Satisfied
677,WEST,59,11,Non_Prime,Website UI,Dis Satisfied
678,NORTH,27,37,Prime,Product Quality,Satisfied
679,WEST,34,6,Non_Prime,Website UI,Dis Satisfied
680,SOUTH,34,100,Prime,Packing & Shipping,Satisfied
681,WEST,40,33,Prime,Packing & Shipping,Satisfied
682,SOUTH,34,34,Non_Prime,Packing & Shipping,Satisfied
683,SOUTH,36,78,Prime,Packing & Shipping,Satisfied
684,SOUTH,40,81,Prime,Packing & Shipping,Satisfied
685,WEST,59,35,Prime,Packing & Shipping,Dis Satisfied
686,NORTH,59,13,Non_Prime,Product Quality,Dis Satisfied
687,EAST,58,8,Prime,Packing & Shipping,Dis Satisfied
688,SOUTH,19,40,Prime,Packing & Shipping,Satisfied
689,WEST,39,18,Prime,Product Quality,Dis Satisfied
690,NORTH,45,32,Prime,Packing & Shipping,Satisfied
691,SOUTH,56,28,Prime,Website UI,Dis Satisfied
692,EAST,48,7,Non_Prime,Website UI,Dis Satisfied
693,WEST,60,17,Non_Prime,Website UI,Dis Satisfied
694,EAST,19,58,Prime,Product Quality,Satisfied
695,NORTH,29,100,Prime,Packing & Shipping,Satisfied
696,SOUTH,36,71,Prime,Website UI,Satisfied
697,EAST,47,9,Non_Prime,Packing & Shipping,Dis Satisfied
698,SOUTH,40,53,Non_Prime,Product Quality,Satisfied
699,WEST,40,46,Prime,Packing & Shipping,Satisfied
700,NORTH,34,49,Prime,Website UI,Satisfied
701,SOUTH,45,44,Prime,Packing & Shipping,Satisfied
702,NORTH,28,94,Prime,Product Quality,Satisfied
703,WEST,59,26,Prime,Website UI,Dis Satisfied
704,SOUTH,31,97,Prime,Product Quality,Satisfied
705,NORTH,64,8,Prime,Website UI,Dis Satisfied
706,SOUTH,44,54,Prime,Website UI,Satisfied
707,WEST,41,47,Prime,Product Quality,Satisfied
708,SOUTH,63,13,Non_Prime,Website UI,Dis Satisfied
709,NORTH,26,81,Prime,Product Quality,Satisfied
710,WEST,19,50,Prime,Website UI,Satisfied
711,SOUTH,36,5,Prime,Product Quality,Dis Satisfied
712,SOUTH,64,38,Non_Prime,Product Quality,Dis Satisfied
713,WEST,18,55,Prime,Product Quality,Satisfied
714,SOUTH,35,32,Non_Prime,Packing & Shipping,Dis Satisfied
715,WEST,52,21,Prime,Packing & Shipping,Dis Satisfied
716,EAST,55,39,Prime,Packing & Shipping,Dis Satisfied
717,SOUTH,60,17,Prime,Packing & Shipping,Dis Satisfied
718,NORTH,61,25,Non_Prime,Packing & Shipping,Dis Satisfied
719,NORTH,31,12,Non_Prime,Website UI,Dis Satisfied
720,SOUTH,44,42,Prime,Packing & Shipping,Satisfied
721,NORTH,50,25,Non_Prime,Product Quality,Dis Satisfied
722,NORTH,48,38,Prime,Packing & Shipping,Dis Satisfied
723,WEST,35,34,Prime,Website UI,Satisfied
724,WEST,58,13,Non_Prime,Packing & Shipping,Dis Satisfied
725,SOUTH,18,33,Prime,Product Quality,Satisfied
726,SOUTH,40,96,Prime,Website UI,Satisfied
727,EAST,30,6,Non_Prime,Product Quality,Dis Satisfied
728,NORTH,43,17,Prime,Website UI,Dis Satisfied
729,WEST,42,85,Non_Prime,Product Quality,Satisfied
730,NORTH,34,40,Non_Prime,Packing & Shipping,Dis Satisfied
731,SOUTH,47,19,Prime,Website UI,Dis Satisfied
732,EAST,41,26,Non_Prime,Website UI,Dis Satisfied
733,EAST,36,32,Prime,Website UI,Satisfied
734,WEST,18,33,Prime,Packing & Shipping,Satisfied
735,WEST,44,75,Prime,Website UI,Satisfied
736,NORTH,31,33,Prime,Website UI,Dis Satisfied
737,SOUTH,41,57,Prime,Packing & Shipping,Satisfied
738,SOUTH,67,21,Prime,Packing & Shipping,Dis Satisfied
739,NORTH,35,86,Prime,Website UI,Satisfied
740,WEST,44,9,Non_Prime,Website UI,Dis Satisfied
741,SOUTH,24,100,Prime,Packing & Shipping,Satisfied
742,EAST,49,19,Prime,Product Quality,Dis Satisfied
743,SOUTH,59,26,Non_Prime,Packing & Shipping,Dis Satisfied
744,SOUTH,43,36,Non_Prime,Packing & Shipping,Satisfied
745,WEST,30,33,Prime,Packing & Shipping,Satisfied
746,NORTH,39,38,Non_Prime,Product Quality,Dis Satisfied
747,WEST,68,19,Non_Prime,Packing & Shipping,Dis Satisfied
748,SOUTH,52,16,Prime,Website UI,Dis Satisfied
749,NORTH,43,90,Prime,Product Quality,Satisfied
750,EAST,35,48,Prime,Website UI,Satisfied
751,NORTH,69,33,Non_Prime,Website UI,Dis Satisfied
752,SOUTH,28,68,Prime,Packing & Shipping,Satisfied
753,NORTH,24,36,Prime,Website UI,Satisfied
754,WEST,40,8,Prime,Website UI,Dis Satisfied
755,NORTH,48,22,Non_Prime,Product Quality,Dis Satisfied
756,SOUTH,45,22,Non_Prime,Product Quality,Dis Satisfied
757,NORTH,39,29,Non_Prime,Packing & Shipping,Dis Satisfied
758,WEST,45,24,Non_Prime,Packing & Shipping,Dis Satisfied
759,NORTH,42,29,Prime,Packing & Shipping,Dis Satisfied
760,NORTH,39,80,Prime,Product Quality,Satisfied
761,NORTH,48,39,Non_Prime,Packing & Shipping,Dis Satisfied
762,WEST,31,96,Prime,Product Quality,Satisfied
763,NORTH,70,28,Prime,Product Quality,Dis Satisfied
764,NORTH,39,41,Prime,Packing & Shipping,Satisfied
765,NORTH,25,82,Non_Prime,Product Quality,Satisfied
766,SOUTH,42,19,Non_Prime,Product Quality,Dis Satisfied
767,WEST,65,10,Prime,Packing & Shipping,Dis Satisfied
768,SOUTH,34,45,Prime,Product Quality,Satisfied
769,SOUTH,35,40,Prime,Website UI,Satisfied
770,WEST,39,21,Non_Prime,Packing & Shipping,Dis Satisfied
771,NORTH,18,32,Prime,Website UI,Satisfied
772,EAST,64,12,Prime,Website UI,Dis Satisfied
773,WEST,38,88,Prime,Website UI,Satisfied
774,NORTH,36,34,Prime,Packing & Shipping,Dis Satisfied
775,SOUTH,40,7,Non_Prime,Product Quality,Dis Satisfied
776,WEST,69,33,Prime,Product Quality,Dis Satisfied
777,WEST,58,39,Prime,Product Quality,Dis Satisfied
778,WEST,42,10,Non_Prime,Product Quality,Dis Satisfied
779,SOUTH,38,78,Prime,Website UI,Satisfied
780,EAST,53,8,Prime,Packing & Shipping,Dis Satisfied
781,NORTH,31,35,Prime,Product Quality,Satisfied
782,EAST,56,27,Non_Prime,Packing & Shipping,Dis Satisfied
783,NORTH,54,25,Non_Prime,Website UI,Dis Satisfied
784,SOUTH,52,35,Prime,Website UI,Dis Satisfied
785,NORTH,39,22,Prime,Packing & Shipping,Dis Satisfied
786,WEST,67,28,Prime,Product Quality,Dis Satisfied
787,NORTH,44,6,Non_Prime,Product Quality,Dis Satisfied
788,NORTH,31,7,Non_Prime,Product Quality,Dis Satisfied
789,WEST,39,96,Prime,Website UI,Satisfied
790,EAST,66,9,Non_Prime,Website UI,Dis Satisfied
791,WEST,42,47,Prime,Packing & Shipping,Satisfied
792,EAST,44,86,Prime,Product Quality,Satisfied
793,WEST,38,10,Prime,Packing & Shipping,Dis Satisfied
794,NORTH,56,34,Non_Prime,Product Quality,Dis Satisfied
795,SOUTH,42,38,Prime,Product Quality,Dis Satisfied
796,NORTH,32,55,Prime,Packing & Shipping,Satisfied
797,WEST,26,52,Prime,Website UI,Satisfied
798,WEST,42,43,Prime,Website UI,Satisfied
799,NORTH,44,30,Prime,Packing & Shipping,Satisfied
800,NORTH,39,36,Prime,Product Quality,Dis Satisfied
801,WEST,44,34,Prime,Packing & Shipping,Satisfied
802,SOUTH,21,30,Prime,Packing & Shipping,Satisfied
803,SOUTH,68,34,Prime,Product Quality,Dis Satisfied
804,WEST,25,90,Prime,Packing & Shipping,Satisfied
805,SOUTH,41,27,Non_Prime,Product Quality,Dis Satisfied
806,NORTH,34,18,Prime,Website UI,Dis Satisfied
807,EAST,27,66,Prime,Website UI,Satisfied
808,WEST,26,54,Prime,Website UI,Satisfied
809,WEST,42,14,Non_Prime,Website UI,Dis Satisfied
810,SOUTH,31,30,Prime,Website UI,Satisfied
811,WEST,42,39,Non_Prime,Packing & Shipping,Dis Satisfied
812,NORTH,23,56,Prime,Website UI,Satisfied
813,NORTH,30,14,Non_Prime,Website UI,Dis Satisfied
814,NORTH,43,63,Prime,Website UI,Satisfied
815,NORTH,40,29,Prime,Packing & Shipping,Dis Satisfied
816,WEST,30,17,Non_Prime,Packing & Shipping,Dis Satisfied
817,EAST,30,65,Prime,Product Quality,Satisfied
818,SOUTH,36,69,Prime,Product Quality,Satisfied
819,EAST,34,77,Prime,Product Quality,Satisfied
820,SOUTH,63,5,Non_Prime,Product Quality,Dis Satisfied
821,SOUTH,39,99,Prime,Product Quality,Satisfied
822,WEST,49,37,Non_Prime,Packing & Shipping,Dis Satisfied
823,WEST,42,64,Prime,Packing & Shipping,Satisfied
824,SOUTH,33,51,Non_Prime,Website UI,Satisfied
825,SOUTH,44,18,Non_Prime,Product Quality,Dis Satisfied
826,NORTH,45,11,Non_Prime,Product Quality,Dis Satisfied
827,NORTH,35,13,Non_Prime,Website UI,Dis Satisfied
828,WEST,30,17,Non_Prime,Packing & Shipping,Dis Satisfied
829,SOUTH,32,94,Prime,Packing & Shipping,Satisfied
830,WEST,32,33,Prime,Packing & Shipping,Dis Satisfied
831,SOUTH,68,32,Non_Prime,Product Quality,Dis Satisfied
832,WEST,45,56,Non_Prime,Packing & Shipping,Satisfied
833,WEST,30,32,Prime,Product Quality,Dis Satisfied
834,EAST,44,71,Prime,Website UI,Satisfied
835,EAST,25,44,Non_Prime,Website UI,Satisfied
836,NORTH,32,71,Prime,Website UI,Satisfied
837,NORTH,26,47,Prime,Product Quality,Satisfied
838,WEST,62,27,Non_Prime,Packing & Shipping,Dis Satisfied
839,NORTH,24,61,Prime,Website UI,Satisfied
840,EAST,36,38,Prime,Packing & Shipping,Dis Satisfied
841,NORTH,45,38,Non_Prime,Product Quality,Dis Satisfied
842,NORTH,37,11,Non_Prime,Packing & Shipping,Dis Satisfied
843,WEST,33,93,Prime,Website UI,Satisfied
844,WEST,46,35,Non_Prime,Product Quality,Dis Satisfied
845,NORTH,67,19,Non_Prime,Website UI,Dis Satisfied
846,SOUTH,52,11,Non_Prime,Packing & Shipping,Dis Satisfied
847,WEST,38,11,Prime,Product Quality,Dis Satisfied
848,NORTH,65,19,Non_Prime,Product Quality,Dis Satisfied
849,WEST,35,23,Non_Prime,Website UI,Dis Satisfied
850,NORTH,62,26,Non_Prime,Packing & Shipping,Dis Satisfied
851,EAST,24,97,Prime,Website UI,Satisfied
852,SOUTH,39,94,Prime,Product Quality,Satisfied
853,SOUTH,60,40,Prime,Product Quality,Dis Satisfied
854,EAST,64,22,Prime,Product Quality,Dis Satisfied
855,NORTH,55,24,Non_Prime,Website UI,Dis Satisfied
856,NORTH,27,41,Prime,Packing & Shipping,Satisfied
857,SOUTH,59,12,Prime,Website UI,Dis Satisfied
858,EAST,24,52,Prime,Website UI,Satisfied
859,EAST,19,92,Prime,Packing & Shipping,Satisfied
860,NORTH,62,36,Prime,Website UI,Dis Satisfied
861,EAST,69,38,Non_Prime,Website UI,Dis Satisfied
862,SOUTH,42,35,Non_Prime,Website UI,Dis Satisfied
863,EAST,44,40,Non_Prime,Packing & Shipping,Dis Satisfied
864,EAST,29,46,Prime,Packing & Shipping,Satisfied
865,WEST,25,82,Prime,Packing & Shipping,Satisfied
866,SOUTH,21,52,Prime,Packing & Shipping,Satisfied
867,WEST,60,31,Non_Prime,Packing & Shipping,Dis Satisfied
868,SOUTH,62,26,Non_Prime,Product Quality,Dis Satisfied
869,WEST,70,19,Non_Prime,Website UI,Dis Satisfied
